review_id,stars,date,title,text,source,product,version,vote_count
14028192486,1,2026-05-04,Supremely frustrating,"I removed the app and reloaded it because it repeatedly required me to tap many times to change the date. This didn’t help. More importantly, when I put in a time of 10:42 for GCT to Beacon it said there was no information available!! Additionally, the old app allowed me to scroll through train times. Only 3 available through the new search function. All in all a super frustrating experience. Is there a way of going back to the old, very satisfying app experience? This “upgrade” really stinks.",app_store,MTA,4.7.0,0
14025780668,1,2026-05-03,Newest update,This newest update is trash,app_store,MTA,4.7.0,0
14022847079,1,2026-05-03,Terrible app,Only shows you the train times in your vicinity. Theres no clear way to pull up train times for the train you want. This new app/update completely ruined the MTAs app experience.,app_store,MTA,4.7.0,2
14014397637,3,2026-04-30,Most recent improvement messed up trip planning,I used to be able to play around with the exact train I’d be taking from select station during my trip. Nowadays it’s broken,app_store,MTA,4.7.0,0
14013802914,1,2026-04-30,New version = bad UI,"Trying again to use this app, but all I want to do is see the different routes simply I don’t care what’s near me. I am looking up something else, but this app forces you too look at the stops near you",app_store,MTA,4.7.0,0
14012943775,2,2026-04-30,Embarrassment to NYC,"Obviously built by the lowest bidder, and maintained by nobody, this app frequently displays incorrect arrival times that change dramatically and suddenly, making the times untrustworthy and therefore useless.  The chat feature randomly stops working.  NYC should have a useful, well-designed, FUNCTIONING app for this in the mid 2020s. What an embarrassment.  Also embarrassing for the developers. Truly shameful, low quality work.",app_store,MTA,4.7.0,0
14009791528,2,2026-04-29,Recent update,"It’s too cluttered, it won’t let you favorite mark stations which is dumb",app_store,MTA,4.6.0,0
14005850642,1,2026-04-28,Horrible update,"Like a lot of people, all I used it for was to see when a train was coming into a station.  I don’t have favorites or even know what station I’ll need when I’m out.  I used the app to click on a line, then went to the station list. Now that’s gone.  I wish I never updated.",app_store,MTA,4.6.0,0
14004241568,1,2026-04-27,Nice job,"You guys literally ruined this app - idk how you guys did it, but not a single thing is accurate anymore. Time jumps sporadically with or without delays and it makes this app so useless now.",app_store,MTA,4.6.0,0
14003492169,1,2026-04-27,Missing OMNY portal…,An app that does NOT incorporate the use of their own OMNY system swipe failures (missing transfers/double charges) is a Critchlow-failure. Zero-star rating.,app_store,MTA,4.6.0,0
14002381552,3,2026-04-27,Downgrade - widget function remmoved,Please add the widgets back. It was so convenient to just look at my home screen and see when my next train was coming as opposed to opening the app every time.,app_store,MTA,4.6.0,0
14002205411,4,2026-04-27,Widgets,While the app is much better with recent updates I really miss the widget component - really simplified and made looking up favorites so much easier.,app_store,MTA,4.6.0,0
13998258088,1,2026-04-26,UNUSABLE,I cannot express enough how terrible this is. Don’t you guys feel embarrassed?,app_store,MTA,4.6.0,0
13995816710,1,2026-04-25,New Design is Bad,"I don’t understand why companies change apps and take away functionality.  Favorited stations used to be in the status tab, now you have to go searching in a different tab for them.  Also, you used to be able to pick which train to see at the stations.  Now it shows you all the various lines at the station which is cluttered and unhelpful.  I used to be able to glance at this app quickly while walking to the train, now it’s a whole thing just to see when my train may be coming.  Whoever made this new design did a bad job.",app_store,MTA,4.6.0,0
13995636283,1,2026-04-25,Update sucks,The new update made it harder to use.,app_store,MTA,4.6.0,0
13995002279,1,2026-04-25,Use to be better before the update,"This app was one of the most accurate apps when it came to timing, but ever since the update not only is the app delayed which causes a lot of confusion checking for train stations schedules has become hard to navigate. I know most would agree",app_store,MTA,4.6.0,0
13993608214,5,2026-04-24,"Super intuitive, great work","Real time arrivals and transfer planning is a real game changer for me. Super accurate and useful. It’s become my go to transit app.  Great work, MTA!",app_store,MTA,4.6.0,1
13993599365,5,2026-04-24,Clean and Simple,I had a bit of trouble after I updated. I attempted 4 times due to having to adjust size of display. I finally succeeded I use large size on my SE MODEL phone.  Update Survey’s I didn’t mind until just now nearing the end it felt intrusive and I stopped answering. Definitely seeing those questions for the first time and quite disturbing 😳,app_store,MTA,4.6.0,0
13993428836,5,2026-04-24,Fab Upgrade,This app is wonderful!  I love the transfer functionality!   Great to see how long the wait for your next train is. If you could add bus transfers functionality as well it would be perfect!!!,app_store,MTA,4.6.0,0
13992925296,1,2026-04-24,The MTA is remarkably good at messing everything up,"Not sure why the app needed to be redone. Now I can’t add it as a widget and it doesn’t load half the time even with full service AND on wifi. Leave it to the MTA.  I NEVER review apps, but the MTA is such a joke in EVERYTHING they do. Literally can’t do ANYTHING right.",app_store,MTA,4.6.0,0
13992642254,1,2026-04-24,You said updates will be rolling out!,"The app is impossible. Where is my bus on the map? Where is the map? Just roll it back to the previous version, fire the developer who thought this update was a good idea and find someone who understands usability. Every update you all do makes the app worse.",app_store,MTA,4.6.0,0
13991997259,5,2026-04-24,Bring back the widgets!,The update has been wonderful other than the widgets disappearing! Please bring them back!,app_store,MTA,4.6.0,0
13991496796,1,2026-04-24,new update - took away favorite stations,why did the update take away the ability to check favorited stations as a list and instead make it reliant on user location? to force people to turn their location on? please bring that feature back and don’t do this again,app_store,MTA,4.6.0,1
13989412380,2,2026-04-23,App is nearly unusable,"The newest update has a cool new “streamlined” interface, but it traded away nearly all of its functionality. The 2025 version of the app was cumbersome, but usable. Now, it is nearly impossible to check train times at other stations, or to even designate specific stations in favorites. If you don’t want to hand over your location and identity data to NYC and other governmental entities, it might take 5+ minutes to get the transit info you want for your commute home. Even with location shared, you can only see train times for the closest station in your favorites. Also, the new app does not have an iOS widget, so they killed that feature too. Why, MTA, why?",app_store,MTA,4.6.0,1
13988275456,1,2026-04-23,Terrible upgrade,Who asked for this? This is very unfriendly and confusing. I want line information not closest option to me. Forcing location sharing is ridiculous.,app_store,MTA,4.5.0,1
13987370331,1,2026-04-22,New update ruined it,This used to be my go-to app for travel but the new update especially the map feature completely changed and ruined everything that was useful about this app and now I’m back to Apple Maps which is saying something,app_store,MTA,4.5.0,1
13986489458,1,2026-04-22,Not able to see the A train line and stations not happy with the change,Not planning to use any more,app_store,MTA,4.5.0,0
13986484362,1,2026-04-22,Terrible,Hated it. Downloaded for the bus scheduled. But that didn’t work at all. I don’t under why as Rich as NY is why can’t they get a solid working app. It’s 2026 why is it so hard to track a bus?,app_store,MTA,4.5.0,0
13986394531,3,2026-04-22,bad update,it was good until they updated now it’s confusing and hard to navigate,app_store,MTA,4.5.0,1
13986360164,1,2026-04-22,Arrival Times are an ILLUSION.,Was told the numbers don’t matter when it comes to arrival times. So what’s the point of this app.,app_store,MTA,4.5.0,0
13986266949,1,2026-04-22,Stupid update,Whoever decided to change the UI should be waterboarded for 1 week straight. It’s so bad. You have to tap a lot to find what you need.,app_store,MTA,4.5.0,1
13986104165,2,2026-04-22,When it works,Maybe it’s me but the trip planner is usually “not available “ and  it does not seem to provide a list of bus times  for a bracket of times.,app_store,MTA,4.5.0,0
13986040354,1,2026-04-22,Newest update makes it unusable,Iykyk,app_store,MTA,4.5.0,1
13985520935,2,2026-04-22,A poor downgrade,This version of the MTA app has reduced most of it previous facilities to a jumble of difficulty understand and incomplete list of information. It has also gotten rid of some of its most important and usable features such as favorite trips. Train and bus status no longer allows you to see all the stations of a particular line as before. very disappointing.,app_store,MTA,4.5.0,1
13983872899,3,2026-04-21,Back to Square 1,"This app was poorly made. The news was raving about it, when you lose signal on the train, your entire trip ends, and you have no idea where you’re going, and you can’t start a new trip because there’s no Wi-Fi in the subway stations and Solla are basically blind.",app_store,MTA,4.5.0,0
13982988565,1,2026-04-21,Latest update introduced terrible UI for plan trip,"I use the MTA daily and I use the app daily. The latest update is a major step back. The ""plan trip"" tab now has a horrible user experience. The font is too small although there are large sections of unused screen space. As if the developers didn't know anything about responsive/mobile design and just pulled in a page from the web interface. The map is hidden somewhere too. Please revert.",app_store,MTA,4.5.0,1
13981601463,1,2026-04-21,New update lost the widget function,"That was the most useful feature for this app, and it’s gone now - please bring it back!",app_store,MTA,4.5.0,0
13977790715,1,2026-04-20,Bus Times are all wrong,All of the bus times are incorrect. I’m going just off memory. Which is great when there’s a cancellation or a delay or something. Put it back.,app_store,MTA,4.5.0,0
13977646934,1,2026-04-20,Update made it worse.,"Since the major overhaul you’re no longer able to add a trip as a favorite. In fact there are no favorites in the plan a trip tab. Now every time you have to scroll through a drop down to choose a station to plan a trip. Updates are supposed to make your life easier, not more difficult.",app_store,MTA,4.5.0,1
13976142085,1,2026-04-19,Old version better,1) the bus section does not have a reverse direction   2) I don’t like that I can only see the buses near me. sometimes I’m looking at routes that I’m going to take later on. The old version was better where I could go in there and just select the line that I was gonna take. I don’t really like having everything pop up when I’m in there   3) I like the old version where you had a section with all of the bus stops and all of the subway stops where I could check on a subway or bus that I might take later on with their alerts and the whole route. It looks like your new version makes you favorite the train lines before you can see any additional information about them and I don’t like this because the favorites should just be my favorites if I wanted to have quick access to them to get more information. If I favorite everything then that’s too much information when I open the app.   This was not an improvement. This was a downgrade.   If you wanted to keep the app the same and then add that section with the location services that would’ve been fine but you took everything out and now you only have location service which won’t let me check routes or alerts on other lines I want to take later.   This is no longer functional for me so I’ve deleted the app,app_store,MTA,4.5.0,2
13974698654,1,2026-04-19,Why?,"The app was great until the latest update where it seems things were intentionally broken. I had to press 20-30 times on the translation to get it to display the times now, it’s more or less unusable now.",app_store,MTA,4.5.0,2
13973147242,1,2026-04-18,REVERT THE UPDATE,"This app has gotten literally unusable, especially because they removed widgets, which was so much easier to navigate than opening the app fully , it is now so much harder to even read the app and find my favorites in certain buses and trains don’t even show when you click on the station, but they show in the little preview screen what time they’re gonna arrive",app_store,MTA,4.5.0,2
13972438161,1,2026-04-18,Hate the update,"The previous version of the app was great for viewing my favorites. They were always pinned to the top and set to my preferred direction, which was so helpful for finding the best transfer in advance. The new version prioritizes what’s closest and always shows uptown trains first. The extra work it takes to find what I’m looking for is frustrating when I’m scrambling to use the 10 seconds of signal I get in stations. Please bring back the old functionality for favorite stops:",app_store,MTA,4.5.0,3
13971472171,1,2026-04-18,Horrible Update,I used to be able to pick specific lines to monitor.  They took that away.  Now you have to see all the lines at a station. Please change it back.,app_store,MTA,4.5.0,1
13971304925,2,2026-04-18,New version is a downgrade,"It's sucks, last version was way better. Looking at stations now is more forcefully focus on direction (sometimes the way the MTA works and shuts things down, that's not always the best option). The trip planner is worse, you can't even pick a point anymore. Please hire a better UX team and do some actual user testing not what you ""think"" because clearly you latest reviews should tell you how clueless you really are. And incase your feeble little minds don't get what I'm saying, it's sucks and you have made poor choices and you do not understand your users or they real life use cases. You made the UI worse. Not better. You did not make things better.",app_store,MTA,4.5.0,2
13969391640,1,2026-04-17,Worse and worse,Every update becomes worse and worse. Why on earth would you take away the function to have specific stations favorited??? Does anyone who actually rides the subway design this or is it just some useless 9-5 govt paycheck collector who couldn’t give 2 hoots about whether the app does what subway riders want??,app_store,MTA,4.5.0,2
13968973327,5,2026-04-17,Improved,The updated MTA app has improved. Major UX issues were fixed! I’m impressed!,app_store,MTA,4.5.0,2
13967510631,1,2026-04-17,"awful update, unusable for the average New Yorker",The previous version of the app wasn’t that good anyways but this new one is way worse. Why did yall remove the ability to see all the stops for a line?? And why can’t I JUST see 1 line at a time? Why can I only see a train line if I click on an arbitrary stop (that isn’t even my stop)? Why do I need to know the arrival times of every train at one station. I can only ride one train at once. ROLL BACK. IM SO SERIOUS,app_store,MTA,4.5.0,2
13967314026,1,2026-04-17,Where are widgets?,The most useful tool for bus and subway trip info is upcoming arrivals at stops and stations that matter to me. Widgets are the best way to track the info. Now they are gone. This app is now useless.,app_store,MTA,4.5.0,2
13966044738,1,2026-04-16,Time table in trip planner wrong too often.,"If you’re traveling at peak hours trains are fairly on time. Off peak, good luck planning a trip.",app_store,MTA,4.4.0,0
13965207662,5,2026-04-16,New version is waaaay better,Great improvement to the app. The old version was mid. This version is excellent.,app_store,MTA,4.4.0,5
13963712618,1,2026-04-16,Horrendous app update,"Why does the MTA want to make it harder to use buses? They updated the app and eliminated home screen widgets, so the best way to track arrivals at your favorite bus stops is gone.",app_store,MTA,4.4.0,3
13963561367,1,2026-04-16,Terrible,The app navigation is terrible ! If something ain’t broke don’t fix it ! Takes me longer to find my bus/train and I end up missing it !,app_store,MTA,4.4.0,1
13963425152,1,2026-04-16,Departure times,"I take the BM1 in the morning. The super express  that I catch going into manhattan comes at around 6:55 AM. However, if you look at the app, the times are as follows: 6:35, 6:45, then a downtown loop at 6:50 and according to the app, the next super express is coming at 8:50, which I know isn’t true.",app_store,MTA,4.4.0,1
13963246640,1,2026-04-16,Please rollback,Awful update completely ruined the UI. Clown developers,app_store,MTA,4.4.0,2
13962348530,1,2026-04-15,stopped using bc of update,honestly this app use to be the most optimal way to track my commutes above things like apple maps and google but the new update makes it virtually unusable. the clunky ui makes it incredibly hard to even understand what it wants you to take and when it’s coming. you also can’t refresh a previously inputted route to the current time. you will basically be going nowhere using this app lol.,app_store,MTA,4.4.0,3
13961730250,1,2026-04-15,New update,"Sorry, but I hate the new update.  I preferred when the entire list of stops for whatever bus/train I want showed up. Now it’s just closest or stop I’m at. I like to know what time the train will be at various stations along the way, and this version makes it way too hard.",app_store,MTA,4.4.0,2
13961706060,1,2026-04-15,Bring back the old app,Why can I search up a bus line? Why only stops. It’s almost impossible to see the schedules of busses further away.,app_store,MTA,4.4.0,2
13961617923,1,2026-04-15,Good for nothing update,"I am convinced that the people that actually works behind the scenes at Mta dont actually take the Mta. The app was fine before. Now when there is a service change on a line, the app only displays the service change not the actual stops I need to see. Go back to the old version. This new update is trash!",app_store,MTA,4.4.0,2
13960884699,1,2026-04-15,Widgets gone,Posting this just to ask why would you eliminate the widgets?? Most useful part of the app.,app_store,MTA,4.4.0,2
13960681947,1,2026-04-15,Garbage,The older version was better. Now you are basically stuck relying on station names and gps. Absolute trash!,app_store,MTA,4.4.0,2
13960005343,1,2026-04-15,update,this app was so perfect and then yall tried to be cool and messed it up. this new update is so confusing dawg. i promise you nb wanted ts. change it back devs🙏,app_store,MTA,4.4.0,2
13960003434,1,2026-04-15,Another MTA disaster,"Like the MTA, they hate their users. Now they wiped out the widgets.",app_store,MTA,4.4.0,2
13959201847,1,2026-04-14,You took the static map away? Why???,"It was really handy to have a metro map in my pocket, but with the latest update you took that away. There is no good reason for that. All the other features are fine, but the simple map was 99% the use case. Did you talk to users before you did this?",app_store,MTA,4.4.0,1
13958971316,1,2026-04-14,Horrible update,App was okay but now unable to save routes to favorites and actually see the schedule for the routes I need to see,app_store,MTA,4.4.0,2
13958816169,1,2026-04-14,Where are the widgets,"Why were widgets removed in the latest update? I downloaded the app specifically for the widgets. Please bring them back.  If they return it gets 5 stars, but for now, 1",app_store,MTA,4.4.0,2
13958090852,2,2026-04-14,Awful Update,App is unusable for buses after the update.,app_store,MTA,4.4.0,2
13957022841,1,2026-04-14,Each update makes the UI worse,"Idk who is making this app, but please stop. It was working just fine, and now it is a useless AI. I can’t just look at the bus routes like before, I got to know which exact stop I’m in and write in the stop.  Genuinely horrid design and I feel bad for the devs that wasted their time for whatever corporate consultant thought this was good",app_store,MTA,4.4.0,1
13956576764,1,2026-04-14,New update was bad,This new update is legitimately TERRIBLE,app_store,MTA,4.4.0,1
13954678326,3,2026-04-13,Hard to navigate,I mainly use this for the Xbus. It would actually be easier to look at an old school paper schedule than trying to find the stop. Then trying to find your bus on a stop. And trying to figure out which run peak and off peak.  It’s not user friendly when you are trying to navigate in real time. I also don’t like when you think a bus is a few minutes away and then the bus then changes by like a half hour or just disappears without any explanation.,app_store,MTA,4.4.0,0
13954661485,1,2026-04-13,How dumb,this is by far the dumbest app update my daughter is on her way home from school and can’t even figure the update out!! Why did yall do it like this?!? She can’t tell what’s uptown or downtown buses it’s really dumb,app_store,MTA,4.4.0,1
13952285645,1,2026-04-12,I,"Don’t like the new update, also it’s more inaccurate compared to previous versions",app_store,MTA,4.4.0,1
13951630005,1,2026-04-12,Exhausting mess,Last app much better and more clear. This one tries to do too much. Favorites are not showing and are all over the place.  Will delete soon. Too messy but it’s MTA so …of course,app_store,MTA,4.4.0,1
13951574377,1,2026-04-12,The app gets worst with every update,It’s difficult to get basic details with this app. Just use google maps at this point.,app_store,MTA,4.4.0,1
13951482777,1,2026-04-12,Still no widgets,Please bring back the widgets,app_store,MTA,4.4.0,2
13951292578,1,2026-04-12,Worse,"Just awful. This is a transit app? I can barely find my subway line. It should be one click away. Instead, I am desperately looking for how to find basic info. Tap on the map? Sorry, you have to tap then tap then tap and maybe you’ll find your info but probably not. A dreadful app, and I cannot believe—or I can—that the MTA officials believed the companies who pitched to them that this would be good. Oh that opening screen, what is it? Nearby stations? Who thinks like that? Just use google you are better off. This app is an embarrassment.",app_store,MTA,4.4.0,1
13951199559,1,2026-04-12,Widget Removal,They removed a useful feature I enjoyed. That’s lame as hell.,app_store,MTA,4.4.0,1
13950643103,1,2026-04-12,bring back widgets,app is useless now,app_store,MTA,4.4.0,1
13950033327,1,2026-04-12,Worst update ever,This new version is absolutely useless. I don’t want an app that makes assumptions about which stations I want to look at base on where I am NOW. It’s ridiculous. I want to be able to plan and check my lines IN ADVANCE. Impossible… Plan feature goes by STATION & LINE - also useless unless you KNOW the exact station & line. Suggesting to WALK from GCT MNR to TimeSq when there are perfectly fine subway lines to use…  It’s also impossible to find your Favorites - why would you hide those behind a search button?! Nor can you get to the lines from the Status page. Trying to check the actual route is a game of finding a station with your line of interest - which might be nowhere near where I am NOW. Build an app for New Yorkers - not tourists!,app_store,MTA,4.4.0,1
13949848445,1,2026-04-12,Nightmare Update,"This app worked so well for so long, especially for those of us that take the bus. Unfortunately the latest update is astonishingly awful. Bus info is now so much more difficult to navigate that it’s practically unusable. Not sure why the MTA would ruin a perfectly good app, but they seem to be in the business of making things worse across the board.",app_store,MTA,4.4.0,1
13948197950,1,2026-04-11,Latest update makes it unusable,I was a huge fan of  the previous iteration from 2025. The latest update in 2026 completely makes the app unusable. What may “look” prettier is a terrible UX (user experience). The trip planner requires more clicks than  previous version and doesn’t default to current location without two taps.  The status items for bus don’t have option to “view route” anymore which was the way to see current GPS location of the bus. BRING BACK THE OLD FEATURES THAT WORKED WELL. don’t throw the baby out with the bath water. What was the design firm thinking????,app_store,MTA,4.4.0,1
13947937172,1,2026-04-11,Old Version was better,Hard to use,app_store,MTA,4.4.0,0
13947230470,1,2026-04-11,Design and info,I second the complaints…. No search to check on another train unless there is a notice…..you can’t pull up subway schedules unless you are right at the train platform… get a redesign!!!!!!!!Poor design and poor information. It’s not easy to navigate to the specific train you are waiting for.   In addition the arrival information is usually the preset schedule with slow updates when there is a delay or problem.,app_store,MTA,4.4.0,1
13947106849,1,2026-04-11,Can’t just look at a subway line and departure times,"They changed the app SO much. Not intuitive at all. If they had a zero, that’s what I would give it.   Very difficult to just check the subway line you want to check and see when the trains are coming. It’s based on location and sometimes you need to plan an alternate routes that are in your immediate vicinity. NYC doesn’t work that way! Problems happen and we need to take alternate routes! We should have the capacity to check into any subway line we want to and see the times.   New Yorkers are in a hurry. We need to quickly be able to check what we need to check and this takes like 10 minutes to figure out what’s going on – every time. I need to search for another app. I won’t be using this anymore.",app_store,MTA,4.4.0,1
13947103457,1,2026-04-11,WHY WHY WHY did you do this to the app????!?!,"This new app version is such a horrible downgrade. Did anyone from development actually use it before going live? It seems we must now use location services. If you want to look at another station than the one you are physically at, you need to start playing around with a map, tap the station area you want, then click on the station to pull up that information. So many steps, time consuming and so unnecessary. Please return to your previous version. This is truly beyond awful.",app_store,MTA,4.4.0,3
13946980507,1,2026-04-11,No Widgets!,Please bring back the widgets,app_store,MTA,4.4.0,1
13946939612,1,2026-04-11,Bring back the old version,"This new update is horrible! Doesn’t show accurate next bus times, with nothing showing for almost 3 hours!",app_store,MTA,4.4.0,1
13946719544,1,2026-04-11,Bring back old version,New update is terrible. Can’t see my favorite train lines anymore!!!!,app_store,MTA,4.4.0,1
13946401238,1,2026-04-11,They Killed the Widget,The latest update ruined the app for so many people. They used to have widgets that loaded current subway and bus times in widget form. It was always accurate and super helpful when commuting. Now it’s just gone and the app has become useless.,app_store,MTA,4.4.0,1
13946173326,1,2026-04-11,Bring back the widget,"I really liked the widget for iOS,  it’s removed. Bring it back, please.",app_store,MTA,4.4.0,1
13946010343,1,2026-04-11,Are You Kidding?,I can’t save my Planned Trips anymore? What were you thinking? Give us the previous app please. This update is terrible.,app_store,MTA,4.4.0,1
13943948650,1,2026-04-10,App Improvements Irrelevant with Widgets Removed,App Improvements Irrelevant with Widgets Removed,app_store,MTA,4.4.0,1
13942967707,1,2026-04-10,Bring back widgets,App was great before the update. The removal of widgets on iOS was not neccesary .,app_store,MTA,4.4.0,1
13942812826,1,2026-04-10,Total mess in your delays,Do something about your delays  Someone has to be punished for each delay of any train  I got problems at work because of you  I want money back,app_store,MTA,4.4.0,0
13942055077,1,2026-04-10,New version killed a great app,"While the previous version of the app may not have been the fanciest with the most up to date modern graphics, it was robust, feature packed, fantastic widgets and more. Sure it was a bit of a learning curve to get to know how to fully take advantage of everything, but once you did, it was extremely practical and useful for your daily commutes.   The new version that was released 2 weeks ago killed it all. It may look prettier and more modern, but all else got worse or was completely butchered.   Harder to get to the info you need most and fast, no more widgets, and so much more. Almost useless now. You may as well just use Citymapper or Google Maps instead of this useless app.",app_store,MTA,4.4.0,1
13941723602,1,2026-04-09,Old version is better,"Very difficult to navigate thru, i cannot see the time schedules for all the subway lines, the old version was a lot better and easier to see all the subway lines at different train stations.",app_store,MTA,4.4.0,1
13940818710,1,2026-04-09,Bring back the widgets,"Upon upgrade, widgets are gone.",app_store,MTA,4.4.0,0
13940777662,1,2026-04-09,New Update,This app just got a new update and now it’s the most confusing thing to look at. I can’t even tell what time a bus is coming without clicking on multiple buttons.,app_store,MTA,4.4.0,1
13940473288,1,2026-04-09,updated app as of march’26 terrible,"used this app every day before the update. new ui/ux are entirely against reason and generally abominable. hate using the new version and have had to revert to maps and citymapper. the old version was perfectly functional, even good. simple and good. hope they bring it back",app_store,MTA,4.4.0,1
13940304888,1,2026-04-09,Bring back the old app,"As a native New Yorker who has seen several different regime changes at the MTA, one thing remains constant - the bewildering desire to make things harder than they have to be. From the new multimillion dollar turnstiles, to OMNY, to this app…WHY?   Requiring location services to be enabled for app usage is invasive and unnecessary. Most of us aren’t ok with big brother tracking our every move and selling our data to continue fueling this decaying capitalist hell hole. We were also perfectly fine with the previous app’s ability to let us click into a subway line and see the entire station list and corresponding train times. This new version isn’t intuitive and forces the selection of “favorites” (again, unnecessarily) in order to get any quick insight into what’s happening at a particular station. As New Yorkers on the go, our trips can literally start anywhere in the city! We’re not always at home. Please bring back the previous app’s more streamlined navigation. I’m all for enhancements, but only if they’re actually going to…well…enhance.",app_store,MTA,4.4.0,1
13940059177,4,2026-04-09,Complete downgrade post v4.0.0,"Once could use the app to tell me exactly where to go, where the bus and trains were, and how to transfer.  Yeah the trip planner just loads the MTA website, no integration whatsoever.  And there are no publicized timelines for when things will return, so in summary I just have a waste of space on my phone as I use other maps to find my way (in a worse fashion)",app_store,MTA,4.4.0,0
13939858467,1,2026-04-09,No more widgets,"Overall I like the look of the app, but the removal of a handy feature (widgets) which I relied on when darting through the subway station to make quick decisions on which subway to take results in a 1 star review.",app_store,MTA,4.4.0,0
13938961504,1,2026-04-09,Widgets No More,Wild choice to have gotten rid of widgets- by far the most useful part of the app. Train times also seem less accurate than the previous version. Why mess with (near) perfection?,app_store,MTA,4.4.0,1
13938056071,1,2026-04-08,The MTA has done it again,"MTA’s upgrade, on brand, has made things worse. Planning a trip and want to browse the map? Two fingers. On your mobile device (???) Want to see where your bus is on the route? Nah, you have to tap your nearest stop first for some ridiculous reason (there will be 4 buses right next to each other that just passed you anyway). Best of luck!",app_store,MTA,4.4.0,1
13937739358,5,2026-04-08,New update,The new update is a game changer. A much better experience. Easy to understand and easy to use. Thanks MTA,app_store,MTA,4.4.0,2
13937130801,1,2026-04-08,App Ruined,"The recent update completely ruined this app. Widget support was removed, as was the ability to favorite subway stations. These were the two features I used this for. Roll it back please.",app_store,MTA,4.4.0,1
13937013027,1,2026-04-08,Worst possible update,"This was a completely unnecessary and terrible update to what used to be a great app. They removed the single best feature, which was the widget. I used to be able to quickly glance at the widget and decide which train to take from my favorite stations without opening the app. Now the navigation inside of the app is confusing, and the order of suggested stations and lines is unhelpful. I personally find it more useful to have favorite stations than favorite lines—at least give us that option. From a design perspective, the station name is weirdly small when it should be more noticeable. This update should have never been approved. Bring back the old version!!!",app_store,MTA,4.4.0,1
13935557290,4,2026-04-08,Bus stopcodes?? Widgets??,"With the new update, where can bus stop codes be viewed? Bring back the widgets!",app_store,MTA,4.3.0,0
13935554943,1,2026-04-08,Upgraded version is bad,Why??????? New version of app lacks functionality of older version. The worst change is that you can no longer click on buses and subways in your favorites to see the lines (probably the function used by 99% of people). Without that it’s no different than Google Maps.,app_store,MTA,4.3.0,0
13935391931,1,2026-04-08,Widgets are gone,"This feature was insanely helpful, why take that away? Please bring it back.",app_store,MTA,4.3.0,0
13935386345,1,2026-04-08,Absolutely Terrible Update,"I don’t know what compelled the MTA to release this update, but whoever was responsible for this should be fired immediately. This update is horrendous and should never have seen the light of day. If the goal was to disrupt, anger, and inconvenience the thousands of New Yorkers who relied on this app for travel, then congratulations because you’ve succeeded in doing just that. This is only time I can think of in recent memory where an update has less practical functionality than the previous version. Opening the app to a tab of all my favorited train stations and bus stops? Gone. An easily navigable and simple user interface? Gone. The only two things I appreciate in this update is the swap direction button for the subways and the layout of the subway tab in the status page, but at the expense of everything else that made this app great to use, I’d rather have the old version back. This is what happens when you design apps for the approval of your corporate stakeholders instead of the people who use the app everyday. Do better next time. Edit: The times for the trains and buses aren’t even accurate anymore. I nearly missed my train multiple times because the app would say 5 minutes but the train was already approaching the station. Luckily I was close enough I could run. You should be ashamed of yourselves for releasing something so terrible.",app_store,MTA,4.3.0,0
13933560213,2,2026-04-07,No widgets,"The most useful feature, widgets, has been eliminated in this update. Commuting in the NYC transit requires quick information about arrival times and delays. Widgets provided that quick, at-a-glance information. Now that no longer exists.",app_store,MTA,4.3.0,0
13933543288,2,2026-04-07,Favorites,The new app deleted my previously stored favorites. What a massive oversight.,app_store,MTA,4.3.0,0
13932337242,1,2026-04-07,Why remove the widget?,It was the simplest and most useful feature,app_store,MTA,4.3.0,0
13932078178,1,2026-04-07,Broke what wasn’t broken,"The new app update is absolute garbage. No point in favoriting anything anymore because the app is going to show you stations and trains you don’t even use. I turned off my location hoping “nearby” would go away because I don’t care about what’s nearby— I care about the trains I’m forced to suffer with (daily delays especially during rush hours) every day. But no, here I am being harassed by train times I don’t use and probably never have to my recent memory. This is what happens when the MTA uses our money for their little useless projects instead of the signal issues they have all day long on the same lines. The app is now useless trash.",app_store,MTA,4.3.0,0
13932061360,1,2026-04-07,Wildly incomplete update,"This app sucks. The “real time” info is rarely accurate. Buses disappear from the map and spontaneously show up at a stop with no notice.   Biggest loser though is that widgets disappeared, and the consolidated view of only favorites disappeared.   Insane to release a massive overhaul to the app with so many gaps and missing features. Such a disappointment.",app_store,MTA,4.3.0,0
13931715306,1,2026-04-07,Terrible update,Bring back the old version,app_store,MTA,4.3.0,0
13931584954,4,2026-04-07,Please change back to the old app !!!,This new app eliminated so much features that helped track buses and train earlier tells you the times and didn’t glitch out close the app please go back to the old way,app_store,MTA,4.3.0,0
13930865964,1,2026-04-06,Fire the developers who updated this app,"It was so easy to navigate before, now half of the things doesn’t show",app_store,MTA,4.3.0,0
13930611473,1,2026-04-06,Please revert changes,"I just want to be able to searcch a train line or bus route and see the whole route with a live view of their locations. now you have to search for a specific stop and you can only see one direction?? I don’t know the name of the bus stops, I just want to search the whole bus route itself.  I wish I hadn’t updated, now this app isn’t just useless it’s actively frustrating to use",app_store,MTA,4.3.0,0
